xData0, data0, errData0, xTheory0, theory0, xData1, data1, errData1, xTheory1, theory1
0.331018066, 0.0905358642, 0.00241998603, 0.0588012695, 0.102297455, 0.331018066, 0.0601734556, 0.00301449679, 0.0588012695, 0.0806641579
0.333459473, 0.0876636282, 0.00242676052, 0.0591064453, 0.102255434, 0.333459473, 0.0604606159, 0.00301400945, 0.0591064453, 0.0809420198
0.335900879, 0.0906114131, 0.00242239085, 0.0594116211, 0.102213539, 0.335900879, 0.0534201227, 0.00301783856, 0.0594116211, 0.0812147185
0.338342285, 0.0896553397, 0.00242543773, 0.0597167969, 0.102171771, 0.338342285, 0.0561779737, 0.00302121657, 0.0597167969, 0.0814812779
0.340783691, 0.0929004103, 0.00242377881, 0.0600219727, 0.10213013, 0.340783691, 0.0604397058, 0.00302314453, 0.0600219727, 0.0817407519
0.343225098, 0.0889698118, 0.00242455747, 0.0603271484, 0.102088615, 0.343225098, 0.0554055423, 0.00302136863, 0.0603271484, 0.0819922239
0.345666504, 0.0888124332, 0.00243594071, 0.0606323242, 0.102047227, 0.345666504, 0.0600144118, 0.00302297464, 0.0606323242, 0.0822347999
0.34810791, 0.0912655145, 0.00243019477, 0.0609375, 0.102005966, 0.34810791, 0.0570609607, 0.00302073295, 0.0609375, 0.0824676454
0.350549316, 0.0855297372, 0.00243476715, 0.0612426758, 0.101964824, 0.350549316, 0.0555651933, 0.00302155875, 0.0612426758, 0.0826899484
0.352990723, 0.0879431441, 0.00242930995, 0.0615478516, 0.101923816, 0.352990723, 0.055600673, 0.00303131069, 0.0615478516, 0.0829009414
0.355432129, 0.0861639157, 0.00243313745, 0.0618530273, 0.101882927, 0.355432129, 0.0522549562, 0.00303080217, 0.0618530273, 0.0830999166
0.357873535, 0.0887085944, 0.00244132028, 0.0621582031, 0.101842158, 0.357873535, 0.052153036, 0.0030290161, 0.0621582031, 0.083286196
0.360314941, 0.0919781402, 0.00243993149, 0.0624633789, 0.101801522, 0.360314941, 0.0571503751, 0.00304101926, 0.0624633789, 0.0834591687
0.362756348, 0.0907173976, 0.00244027594, 0.0627685547, 0.101761006, 0.362756348, 0.0552042238, 0.00304206326, 0.0627685547, 0.0836182535
0.365197754, 0.0913693979, 0.00243582216, 0.0630737305, 0.101720609, 0.365197754, 0.051080104, 0.00304033604, 0.0630737305, 0.0837629363
0.36763916, 0.0908381641, 0.00244100748, 0.0633789062, 0.101680338, 0.36763916, 0.0502431318, 0.00303958393, 0.0633789062, 0.0838927627
0.370080566, 0.0912384018, 0.00244157392, 0.063684082, 0.101640187, 0.370080566, 0.0500179641, 0.00303987145, 0.063684082, 0.0840073228
0.372521973, 0.0872135609, 0.00244342803, 0.0639892578, 0.101600163, 0.372521973, 0.0478093624, 0.00305101843, 0.0639892578, 0.0841062665
0.374963379, 0.0866015702, 0.00244500982, 0.0642944336, 0.101560257, 0.374963379, 0.0529809445, 0.00305317475, 0.0642944336, 0.0841892958
0.377404785, 0.0897168219, 0.00244824069, 0.0645996094, 0.101520471, 0.377404785, 0.0543431081, 0.00304658882, 0.0645996094, 0.0842561871
0.379846191, 0.0880171284, 0.00244336815, 0.0649047852, 0.101480812, 0.379846191, 0.0560533628, 0.00305024967, 0.0649047852, 0.0843067616
0.382287598, 0.0873698518, 0.00245075492, 0.0652099609, 0.101441272, 0.382287598, 0.0497315489, 0.00305183214, 0.0652099609, 0.0843409002
0.384729004, 0.09035559, 0.00244966573, 0.0655151367, 0.101401843, 0.384729004, 0.0487053432, 0.00305318967, 0.0655151367, 0.0843585432
0.38717041, 0.0906901807, 0.00244968898, 0.0658203125, 0.101362541, 0.38717041, 0.0507847518, 0.00305984701, 0.0658203125, 0.084359698
0.389611816, 0.090369463, 0.00245085342, 0.0661254883, 0.101323359, 0.389611816, 0.0440023467, 0.00305610311, 0.0661254883, 0.0843444243
0.392053223, 0.0915528908, 0.00245501512, 0.0664306641, 0.101284295, 0.392053223, 0.0527775176, 0.00306423833, 0.0664306641, 0.0843128338
0.394494629, 0.0902925134, 0.00245447717, 0.0667358398, 0.101245351, 0.394494629, 0.0512471795, 0.00305405609, 0.0667358398, 0.084265098
0.396936035, 0.0898082629, 0.00246470616, 0.0670410156, 0.101206526, 0.396936035, 0.0497144014, 0.00306891716, 0.0670410156, 0.0842014551
0.399377441, 0.0916166455, 0.00245568829, 0.0673461914, 0.10116782, 0.399377441, 0.0522003621, 0.00306852373, 0.0673461914, 0.0841221809
0.401818848, 0.088225089, 0.00246335285, 0.0676513672, 0.101129226, 0.401818848, 0.0492864586, 0.00306223718, 0.0676513672, 0.0840276107
0.404260254, 0.089425236, 0.00246097427, 0.067956543, 0.101090752, 0.404260254, 0.0491974242, 0.00306496462, 0.067956543, 0.0839181393
0.40670166, 0.0908435509, 0.00246298548, 0.0682617187, 0.101052396, 0.40670166, 0.0454707853, 0.00305975561, 0.0682617187, 0.0837942064
0.409143066, 0.0881286711, 0.00246393245, 0.0685668945, 0.10101416, 0.409143066, 0.0536398441, 0.00306892899, 0.0685668945, 0.0836562887
0.411584473, 0.089978382, 0.00246252808, 0.0688720703, 0.100976035, 0.411584473, 0.0482895449, 0.00306612513, 0.0688720703, 0.0835049227
0.414025879, 0.0868383572, 0.00246553899, 0.0691772461, 0.10093803, 0.414025879, 0.0422387682, 0.00307169424, 0.0691772461, 0.0833406821
0.416467285, 0.0860817954, 0.00246720037, 0.0694824219, 0.100900136, 0.416467285, 0.050943207, 0.00308149455, 0.0694824219, 0.0831641778
0.418908691, 0.0937890187, 0.00247031054, 0.0697875977, 0.100862361, 0.418908691, 0.0438590981, 0.00308217516, 0.0697875977, 0.0829760805
0.421350098, 0.0897292048, 0.00246959398, 0.0700927734, 0.100824699, 0.421350098, 0.0484180525, 0.0030829692, 0.0700927734, 0.0827770755
0.423791504, 0.0855194181, 0.00247244415, 0.0703979492, 0.100787148, 0.423791504, 0.0417953394, 0.003072986, 0.0703979492, 0.0825678781
